title,date,publication,remove_tags,add_tags,source,notes
Katoomba.,21 April 1903,Lithgow Mercury,Dances,dance,high_impact_mappings,Corrected mapping to generic singular leaf
Megalong Valley.,14 July 1893,Katoomba Times,Dances,dance,high_impact_mappings,Corrected mapping to generic singular leaf
Local Jottings.,19 July 1890,Katoomba Times,Colliery,coal mine (facility),high_impact_mappings,Corrected mapping to generic singular leaf
The Collieries and Big-Head Mines of New South Wales,1887,,Colliery,coal mine (facility),high_impact_mappings,Corrected mapping to generic singular leaf
New South Wales Railway Enquiry,13 December 1905,Advertiser,Colliery,coal mine (facility),high_impact_mappings,Corrected mapping to generic singular leaf
Mountain Industries.,7 April 1903,Evening News,Colliery,coal mine (facility),high_impact_mappings,Corrected mapping to generic singular leaf
Mountain Mixtures.,21 October 1892,Katoomba Times,Druid's Lodge,Druid's Lodge (local lodge),high_impact_mappings,Corrected mapping to generic singular leaf
Jottings.,23 May 1891,Katoomba Times,Druid's Lodge,Druid's Lodge (local lodge),high_impact_mappings,Corrected mapping to generic singular leaf
Mountain Mixtures.,2 June 1893,Katoomba Times,Druid's Lodge,Druid's Lodge (local lodge),high_impact_mappings,Corrected mapping to generic singular leaf
Mountain Mixtures.,17 June 1892,Katoomba Times,Druid's Lodge,Druid's Lodge (local lodge),high_impact_mappings,Corrected mapping to generic singular leaf
Girls Cricket Match at Katoomba.,26 April 1895,Mountaineer,Girls' cricket,cricket | women | adolescents,high_impact_mappings,Corrected mapping to generic singular leaf
The Rockley Game.,7 February 1896,Mountaineer,Girls' cricket,cricket | women | adolescents,high_impact_mappings,Corrected mapping to generic singular leaf
Mountain Mixtures.,23 March 1894,Katoomba Times,Katoomba South mine (facility)s,Katoomba South | coal mine (facility),high_impact_mappings,Corrected mapping to generic singular leaf
Lost in the Mine.,17 April 1903,Mountaineer,Katoomba South mine (facility)s,Katoomba South | coal mine (facility),high_impact_mappings,Corrected mapping to generic singular leaf
Katoomba South Mines.,9 December 1902,Lithgow Mercury,Katoomba South mine (facility)s,Katoomba South | coal mine (facility),high_impact_mappings,Corrected mapping to generic singular leaf
The Muont (sic) Kembla Disaster.,8 August 1902,Mountaineer,Katoomba South mine (facility)s,Katoomba South | coal mine (facility),high_impact_mappings,Corrected mapping to generic singular leaf
Mountain Mixtures.,11 March 1892,Katoomba Times,Katoomba South mine (facility)s,Katoomba South | coal mine (facility),high_impact_mappings,Corrected mapping to generic singular leaf
Miners' Striek at Katoomba South.,14 July 1891,Sydney Morning Herald,Katoomba South mine (facility)s,Katoomba South | coal mine (facility),high_impact_mappings,Corrected mapping to generic singular leaf
Katoomba.,20 August 1901,Lithgow Mercury,Katoomba South mine (facility)s,Katoomba South | coal mine (facility),high_impact_mappings,Corrected mapping to generic singular leaf
The South Katoomba Mine.,1 March 1901,Lithgow Mercury,Katoomba South mine (facility)s,Katoomba South | coal mine (facility),high_impact_mappings,Corrected mapping to generic singular leaf
Katoomba Items.,28 April 1899,Lithgow Mercury,A.K.O. & M. Company,Australian Kerosene Oil and Mineral Company,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Mountain Mixtures.,23 March 1894,Katoomba Times,A.K.O. & M. Company,Australian Kerosene Oil and Mineral Company,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Mountain Mixtures.,4 December 1891,Katoomba Times,A.K.O. & M. Company,Australian Kerosene Oil and Mineral Company,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Mountain Mixtures.,22 January 1892,Katoomba Times,A.K.O. & M. Company,Australian Kerosene Oil and Mineral Company,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Mountain Mixtures.,30 June 1893,Katoomba Times,A.K.O. & M. Company,Australian Kerosene Oil and Mineral Company,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Mines School of Arts.,2 May 1891,Katoomba Times,A.K.O. & M. Company,Australian Kerosene Oil and Mineral Company,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Mountain Mixtures.,29 April 1892,Katoomba Times,A.K.O. & M. Company,Australian Kerosene Oil and Mineral Company,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
A.K.O. & M. Co.'s Meeting.,27 December 1901,Lithgow Mercury,A.K.O. & M. Company,Australian Kerosene Oil and Mineral Company,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Mountain Mixtures.,4 May 1894,Katoomba Times,A.K.O. & M. Company,Australian Kerosene Oil and Mineral Company,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
[untitled],22 January 1906,Evening News,A.K.O. & M. Company,Australian Kerosene Oil and Mineral Company,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Local and General,7 July 1905,Mountaineer,A.K.O. & M. Company,Australian Kerosene Oil and Mineral Company,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
The Katoomba Mines.,20 March 1903,Blue Mountain Gazette,A.K.O. & M. Company,Australian Kerosene Oil and Mineral Company,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Our Coal and Shale Mines.,9 January 1903,Blue Mountain Gazette,A.K.O. & M. Company,Australian Kerosene Oil and Mineral Company,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Katoomba South Mines.,9 December 1902,Lithgow Mercury,A.K.O. & M. Company,Australian Kerosene Oil and Mineral Company,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Katoomba Shale Mine. Work To Be Resumed.,2 December 1902,Lithgow Mercury,A.K.O. & M. Company,Australian Kerosene Oil and Mineral Company,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
"Wednesday, 12th February.",14 February 1902,Mountaineer,A.K.O. & M. Company,Australian Kerosene Oil and Mineral Company,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Katoomba Items.,11 November 1897,Evening News,A.K.O. & M. Company,Australian Kerosene Oil and Mineral Company,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Application for Lease for Special Purpose.,3 November 1897,New South Wales Government Gazette,A.K.O. & M. Company,Australian Kerosene Oil and Mineral Company,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Mining.,15 June 1897,Evening News,A.K.O. & M. Company,Australian Kerosene Oil and Mineral Company,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Current Events.,29 March 1897,Newcastle Morning Herald and Miners' Advocate,A.K.O. & M. Company,Australian Kerosene Oil and Mineral Company,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Mining.,25 August 1896,Evening News,A.K.O. & M. Company,Australian Kerosene Oil and Mineral Company,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Small Debts Court.,13 March 1896,Mountaineer,A.K.O. & M. Company,Australian Kerosene Oil and Mineral Company,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Telegrams.,16 August 1895,Daily Telegraph,A.K.O. & M. Company,Australian Kerosene Oil and Mineral Company,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Katoomba Coal and Shale Mines.,7 June 1895,Mountaineer,A.K.O. & M. Company,Australian Kerosene Oil and Mineral Company,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Mountain Mixtures.,29 December 1893,Katoomba Times,A.K.O. & M. Company,Australian Kerosene Oil and Mineral Company,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Unionism of To-day.,1 September 1893,Katoomba Times,A.K.O. & M. Company,Australian Kerosene Oil and Mineral Company,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Mountain Mixtures.,3 November 1893,Katoomba Times,A.K.O. & M. Company,Australian Kerosene Oil and Mineral Company,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Cricket Club at the Mines.,25 August 1893,Katoomba Times,A.K.O. & M. Company,Australian Kerosene Oil and Mineral Company,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Megalong Mines.,1 September 1893,Katoomba Times,A.K.O. & M. Company,Australian Kerosene Oil and Mineral Company,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Mountain Mixtures,25 August 1893,Katoomba Times,A.K.O. & M. Company,Australian Kerosene Oil and Mineral Company,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Mountain Mixtures.,2 June 1893,Katoomba Times,A.K.O. & M. Company,Australian Kerosene Oil and Mineral Company,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Found dead.,28 January 1893,Nepean Times,A.K.O. & M. Company,Australian Kerosene Oil and Mineral Company,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Mountain Mixtures.,25 November 1892,Katoomba Times,A.K.O. & M. Company,Australian Kerosene Oil and Mineral Company,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
End of the Katoomba Strike.,11 July 1892,Sydney Morning Herald,A.K.O. & M. Company,Australian Kerosene Oil and Mineral Company,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Local and General.,7 July 1892,Bathurst  Free Press and Mining Journal,A.K.O. & M. Company,Australian Kerosene Oil and Mineral Company,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Mountain Mixtures.,17 June 1892,Katoomba Times,A.K.O. & M. Company,Australian Kerosene Oil and Mineral Company,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Mountain Mixtures.,11 March 1892,Katoomba Times,A.K.O. & M. Company,Australian Kerosene Oil and Mineral Company,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Shale Miners.,19 September 1891,Daily Telegraph,A.K.O. & M. Company,Australian Kerosene Oil and Mineral Company,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
A Miraculous Escape.,6 November 1891,Katoomba Times,A.K.O. & M. Company,Australian Kerosene Oil and Mineral Company,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Katoomba Court.,15 December 1893,Katoomba Times,A.K.O. & M. Company,Australian Kerosene Oil and Mineral Company,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Katoomba. Mine Operations Suspended.,27 May 1904,Lithgow Mercury,A.K.O. & M. Company,Australian Kerosene Oil and Mineral Company,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Letters.,15 September 1893,Katoomba Times,A.K.O. & M. Company,Australian Kerosene Oil and Mineral Company,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Mountain Mixtures.,30 June 1893,Katoomba Times,U.A.O.D.,United Ancient Order of Druids,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
The Passing of a Mountaineer. Vale! Joseph Nimmo.,23 March 1917,Blue Mountain Echo,U.A.O.D.,United Ancient Order of Druids,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
U.A.O.D.,1 July 1892,Katoomba Times,U.A.O.D.,United Ancient Order of Druids,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Mountain Mixtures,14 July 1893,Katoomba Times,Oddfellows,Independent Order of Odd Fellows,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Mountain Mixtures,25 August 1893,Katoomba Times,Oddfellows,Independent Order of Odd Fellows,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Waudby's Corner,15 August 1924,Blue Mountain Echo,Waudby & Co.,Waudby and Company,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
[Notice about the liquidation of Dougals & Co. Ltd.],22 January 1913,Government Gazette of the State of New South Wales,Waudby & Co.,Waudby and Company,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Death of Mrs Waudby.,7 May 1910,Blue Mountain Echo,Waudby & Co.,Waudby and Company,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
A Belligerent Ratepayer.,12 August 1904,Blue Mountain Gazette,Waudby & Co.,Waudby and Company,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
J. WAUDBY'S,18 December 1903,Blue Mountain Gazette,Waudby & Co.,Waudby and Company,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Town Talk.,2 October 1903,Blue Mountain Gazette,Waudby & Co.,Waudby and Company,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
The Mountain Butchery. Waudby & Co.,22 December 1893,Katoomba Times,Waudby & Co.,Waudby and Company,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Girls Cricket Match at Katoomba.,26 April 1895,Mountaineer,Peckman Bros,Peckman Brothers,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
The Rockley Game.,7 February 1896,Mountaineer,Peckman Bros,Peckman Brothers,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Mountain Mixtures.,22 January 1892,Katoomba Times,Peckman Bros,Peckman Brothers,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
[Notice about the liquidation of Dougals & Co. Ltd.],22 January 1913,Government Gazette of the State of New South Wales,Douglas & Co.,Douglas and Company,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
